term,borrowrate,listingcategory,isborrowerhomeowner,incomeverifiable,recommendation
36,0.0766,1,False,True,0
36,0.099,0,True,True,0
36,0.1189,1,True,True,0
36,0.1414,1,True,True,0
36,0.35,1,False,True,0
36,0.1825,1,True,True,0
36,0.2499,3,True,True,1
36,0.092,1,False,True,0
60,0.201,1,False,True,0
36,0.29,0,True,True,0
36,0.1535,1,False,True,0
60,0.1914,1,True,True,0
36,0.27,0,True,True,0
36,0.135,1,True,True,0
36,0.1249,19,True,True,0
36,0.2924,1,True,True,0
60,0.1099,1,True,True,0
60,0.2579,15,False,True,0
36,0.169,1,False,True,0
36,0.2379,1,True,True,0
36,0.15,0,True,True,0
36,0.28,3,False,False,0
60,0.215,1,True,True,0
36,0.2399,1,True,True,0
36,0.1559,1,True,True,0
36,0.197,1,False,True,0
36,0.26,2,True,True,0
36,0.1899,2,True,True,0
36,0.1355,1,True,True,0
36,0.11,0,True,True,0
36,0.1034,7,True,True,0
60,0.173,1,False,True,0
36,0.1695,1,False,True,0
36,0.2419,3,True,True,0
12,0.1224,1,False,True,0
36,0.197,1,True,True,0
60,0.1984,8,True,True,0
36,0.2699,1,False,True,0
60,0.2672,1,True,True,0
12,0.1,13,False,True,0
36,0.1585,1,False,True,0
36,0.1734,1,False,False,0
36,0.152,1,True,True,0
36,0.089,3,True,True,0
60,0.162,1,False,True,0
60,0.2155,1,False,True,0
36,0.3099,1,False,True,0
60,0.1465,1,False,True,0
36,0.0964,3,True,True,0
36,0.1825,1,True,True,0
36,0.1435,1,False,True,0
36,0.07,4,True,True,0
36,0.2875,0,False,True,0
36,0.2561,1,False,True,0
36,0.18,0,True,True,0
36,0.2199,1,True,True,0
36,0.2171,7,False,True,0
36,0.1939,1,False,True,0
36,0.2085,1,True,True,0
36,0.1099,1,True,True,0
36,0.0766,15,False,True,0
36,0.197,1,False,True,0
36,0.2566,1,False,True,0
36,0.2,0,False,True,0
36,0.1485,1,True,True,0
60,0.2672,1,True,True,0
36,0.1465,1,True,False,0
36,0.24,1,False,True,0
36,0.061,1,True,True,0
36,0.21,0,True,True,0
36,0.1699,7,True,True,0
36,0.2375,0,False,True,0
36,0.208,7,False,True,0
60,0.287,1,False,True,0
60,0.2769,1,True,True,0
36,0.1515,3,True,True,0
36,0.0899,2,False,True,0
36,0.1459,3,True,True,0
36,0.084,6,True,True,0
36,0.35,3,False,True,0
60,0.1765,1,False,True,0
36,0.11,0,True,True,0
36,0.2235,3,False,True,0
36,0.1449,13,True,True,0
36,0.2575,1,False,True,0
60,0.2916,1,False,True,0
36,0.135,0,True,True,0
60,0.1914,1,True,True,0
36,0.2554,1,False,True,0
36,0.1274,1,True,True,0
36,0.1899,1,False,True,0
36,0.092,1,True,True,0
36,0.0799,14,True,True,0
60,0.2015,15,False,True,0
36,0.3134,13,True,True,0
36,0.1469,2,True,True,0
60,0.1765,1,False,True,0
60,0.1685,3,True,True,0
36,0.3058,1,True,False,0
36,0.1349,1,True,True,0
36,0.3199,1,True,True,0
36,0.1415,1,False,True,0
36,0.1799,7,True,True,0
36,0.1599,16,True,True,0
36,0.29,0,False,True,0
36,0.127,3,True,True,0
60,0.3304,1,True,True,0
60,0.1485,1,True,True,0
36,0.1314,1,True,True,0
36,0.23,0,True,True,0
60,0.222,1,True,True,0
36,0.2566,1,True,True,0
36,0.0716,2,False,True,0
36,0.1144,0,False,True,0
36,0.2786,1,True,True,0
36,0.2399,1,True,True,0
36,0.0605,6,True,True,0
36,0.2699,1,False,True,0
36,0.1799,7,False,True,0
12,0.2399,1,False,True,0
36,0.203,0,False,True,1
36,0.2399,4,False,True,0
36,0.1795,1,False,True,0
36,0.1139,1,False,True,0
36,0.2199,7,True,False,0
36,0.1299,1,True,True,0
36,0.1449,2,False,True,0
36,0.3177,1,False,True,0
60,0.2015,1,True,True,0
36,0.1899,1,False,True,0
36,0.1039,14,True,True,0
36,0.2,0,False,True,0
36,0.0659,1,True,True,0
36,0.3177,15,True,True,0
36,0.201,7,False,True,0
36,0.0819,1,False,True,0
36,0.1775,4,True,True,0
36,0.3177,3,True,True,0
36,0.2049,1,False,True,0
60,0.2468,1,False,False,0
36,0.1239,1,False,True,0
36,0.2599,7,False,True,0
36,0.1765,1,False,True,0
36,0.3,1,True,True,0
36,0.0985,0,True,True,0
60,0.2809,1,True,True,0
36,0.1495,0,True,True,0
36,0.2,1,True,False,0
36,0.212,0,False,True,0
36,0.0659,1,False,True,0
36,0.3,1,True,True,0
36,0.09,0,False,True,0
36,0.285,13,True,True,0
60,0.2468,9,True,True,0
36,0.2452,18,True,False,0
36,0.1414,1,False,True,0
60,0.1551,19,False,False,0
36,0.2099,1,False,True,0
12,0.1499,7,True,True,0
36,0.0608,6,True,True,1
60,0.2699,3,False,True,0
36,0.21,0,False,True,0
36,0.1034,1,True,True,0
60,0.1795,1,False,True,0
36,0.14,3,False,True,0
36,0.3177,7,False,True,0
60,0.1189,1,True,True,0
36,0.16,2,True,True,0
12,0.0724,1,True,True,0
36,0.2599,7,False,True,0
60,0.1264,1,False,True,0
36,0.1045,1,False,True,0
36,0.2099,1,True,True,0
60,0.194,1,True,True,0
36,0.2511,7,True,True,0
36,0.185,1,True,True,0
60,0.189,1,False,True,0
60,0.2489,1,False,True,0
36,0.3058,1,False,True,0
60,0.15,1,True,True,0
36,0.2738,7,True,True,0
36,0.2599,0,False,True,0
36,0.0949,1,False,True,0
36,0.2712,15,True,True,0
36,0.204,1,True,True,1
36,0.1249,7,True,True,0
60,0.1915,1,False,True,0
36,0.35,3,False,True,0
36,0.092,1,True,True,0
36,0.2049,11,True,True,0
36,0.15,0,False,True,0
36,0.2099,2,True,True,2
60,0.2139,7,True,True,0
36,0.29,0,True,True,0
36,0.2,0,False,True,0
36,0.3435,2,True,True,0
60,0.1427,1,True,True,1
36,0.1599,7,True,True,0
36,0.1449,14,False,True,0
36,0.1774,1,True,True,0
36,0.21,0,False,True,0
36,0.1099,14,False,True,0
36,0.139,1,True,True,0
36,0.1449,18,True,True,0
60,0.1219,1,False,True,0
36,0.12,0,True,True,0
36,0.0845,1,True,True,0
36,0.2,1,False,True,0
36,0.139,2,True,True,0
60,0.1699,1,True,True,0
36,0.29,0,False,True,0
36,0.2639,6,False,True,0
36,0.0974,1,False,True,0
36,0.275,2,False,True,0
36,0.1639,2,True,True,0
36,0.25,0,False,True,0
60,0.1139,1,False,True,0
60,0.1585,1,True,True,0
36,0.1099,1,True,False,0
60,0.1465,15,True,True,0
36,0.132,0,True,True,0
36,0.1465,1,False,True,0
36,0.2085,18,True,True,0
60,0.2589,1,False,True,0
60,0.173,15,False,True,0
36,0.3199,7,False,False,0
36,0.2699,7,True,True,0
36,0.1034,1,True,True,0
36,0.2316,4,False,True,1
36,0.2148,7,True,True,0
36,0.2205,1,True,True,1
36,0.115,3,False,True,0
36,0.1299,1,True,True,0
36,0.1515,7,True,True,0
36,0.11,5,True,True,0
36,0.1435,7,True,True,0
36,0.2925,1,False,True,0
36,0.35,7,False,False,0
36,0.1115,2,False,True,0
36,0.1189,1,True,True,0
36,0.0899,2,True,True,0
36,0.17,1,True,True,0
36,0.1435,1,False,True,0
36,0.1099,1,False,True,0
36,0.1129,1,True,True,0
36,0.17,3,True,True,0
60,0.2118,1,False,True,0
36,0.1099,1,True,True,0
60,0.198,1,True,True,0
36,0.3177,1,True,True,0
60,0.1499,2,True,True,0
36,0.0825,0,False,True,0
36,0.152,1,True,True,1
36,0.2549,1,False,True,0
36,0.18,1,True,True,0
36,0.2492,2,True,True,0
36,0.3177,3,False,False,0
36,0.2492,7,True,True,0
36,0.15,0,True,True,0
36,0.0964,1,False,True,0
36,0.1435,1,True,True,0
36,0.1139,1,False,True,0
60,0.0869,1,True,True,0
36,0.2005,6,True,True,0
60,0.3049,1,True,True,0
36,0.1599,1,False,True,0
60,0.1905,1,False,True,0
36,0.2786,1,True,True,0
36,0.2561,3,False,True,0
36,0.1899,1,False,True,0
36,0.2909,1,True,True,0
36,0.094,0,False,True,0
36,0.1099,1,True,True,0
36,0.3177,7,True,True,0
36,0.24,0,True,True,0
36,0.1395,7,False,True,0
36,0.2324,6,False,True,0
36,0.2124,1,True,True,0
36,0.0509,7,False,True,0
36,0.3199,1,False,True,0
60,0.2039,1,True,True,0
36,0.071,3,False,True,0
36,0.098,1,False,True,0
36,0.2272,1,False,True,0
36,0.28,0,False,True,0
36,0.3149,7,False,True,0
60,0.1519,1,True,True,0
36,0.1355,2,True,True,0
60,0.1415,1,True,False,0
60,0.1535,1,True,True,1
36,0.2699,3,False,False,0
36,0.3188,1,False,True,2
36,0.3199,1,False,True,0
36,0.2969,1,True,True,0
36,0.201,1,True,True,0
36,0.2769,7,False,True,0
36,0.229,0,False,True,0
36,0.1695,2,False,True,0
36,0.192,2,True,True,0
36,0.3177,1,False,True,0
36,0.1355,1,True,False,0
36,0.2699,1,True,True,0
60,0.201,1,True,True,0
60,0.1699,1,True,True,0
36,0.3177,1,True,True,0
36,0.2574,7,False,True,0
60,0.1396,13,True,True,0
36,0.29,0,True,True,0
12,0.2399,6,True,True,0
36,0.328,4,True,True,0
36,0.2085,1,False,True,0
36,0.2699,1,False,True,0
60,0.2359,1,False,True,1
36,0.16,0,False,True,0
36,0.0649,1,True,True,0
60,0.1699,1,True,True,0
36,0.2511,1,False,True,0
36,0.153,0,False,True,0
60,0.1364,3,True,True,0
60,0.2899,1,False,True,0
36,0.08,0,True,True,0
60,0.2849,1,False,True,0
60,0.1644,2,False,True,0
36,0.25,0,False,True,0
36,0.1254,2,True,True,0
36,0.071,2,True,True,0
36,0.1129,2,True,True,0
36,0.2499,1,True,True,0
36,0.1699,6,False,True,0
36,0.25,0,False,True,0
36,0.1185,3,True,True,0
12,0.1224,19,False,True,0
36,0.1458,1,False,True,0
36,0.2574,1,True,True,0
36,0.1199,2,True,True,0
36,0.2559,1,False,True,5
36,0.16,7,False,True,0
60,0.215,7,True,True,0
36,0.145,4,True,True,0
60,0.2489,2,True,True,0
36,0.1099,1,False,True,0
60,0.1519,1,True,True,0
36,0.093,14,True,True,0
60,0.1655,1,False,True,0
36,0.1029,1,False,True,0
36,0.184,1,False,True,0
36,0.285,1,False,True,0
36,0.35,1,False,True,0
36,0.2,3,False,False,0
36,0.2932,1,True,True,0
36,0.0949,2,False,True,0
36,0.2599,2,True,True,0
60,0.1395,3,True,True,0
36,0.3177,2,True,True,0
36,0.3177,11,False,True,0
36,0.2,0,True,True,1
36,0.17,1,True,True,1
60,0.173,1,False,True,0
36,0.2155,1,False,True,0
36,0.2159,3,False,False,1
60,0.1435,1,True,True,0
36,0.1089,1,False,True,0
36,0.1764,2,True,True,0
12,0.2669,2,True,False,3
36,0.2786,1,False,True,0
36,0.2932,15,False,True,0
60,0.2218,11,False,False,0
36,0.1899,1,True,True,0
36,0.09,7,False,False,0
36,0.1414,2,True,True,0
36,0.1875,1,True,True,0
36,0.3177,1,True,True,0
36,0.176,7,False,True,0
60,0.1189,7,True,True,0
36,0.1045,1,True,True,0
36,0.2,0,False,True,0
12,0.1299,7,True,True,0
36,0.2346,1,False,True,0
36,0.053,7,False,True,0
36,0.0699,3,False,True,1
36,0.2287,2,False,True,0
60,0.261,1,True,True,0
36,0.3134,7,True,False,0
36,0.1734,6,True,True,0
36,0.1299,1,False,True,0
36,0.1715,1,True,True,0
36,0.239,1,False,True,0
36,0.2394,7,False,True,0
36,0.122,3,False,True,0
36,0.0814,1,True,True,0
36,0.114,7,True,True,0
36,0.2639,2,True,False,0
36,0.3177,7,False,True,0
36,0.1203,1,True,True,0
36,0.23,0,False,True,0
36,0.3177,14,False,False,0
36,0.0849,1,False,True,1
36,0.2333,0,False,True,0
36,0.1249,1,True,True,0
36,0.1407,0,True,True,0
60,0.1535,1,True,True,0
36,0.115,1,True,True,0
36,0.2699,1,True,True,0
36,0.1493,7,False,True,0
60,0.222,1,False,False,0
36,0.194,1,True,True,0
60,0.1765,1,False,True,0
36,0.2099,13,False,True,0
36,0.1965,7,True,True,0
36,0.15,0,False,True,0
60,0.2024,1,True,True,0
36,0.2699,7,True,True,0
60,0.3304,6,False,True,0
36,0.18,0,False,True,0
60,0.287,11,True,True,0
36,0.15,0,False,True,2
36,0.1199,1,True,True,0
60,0.1914,1,False,True,0
36,0.145,6,True,True,0
36,0.1314,1,True,True,0
60,0.1385,3,False,False,0
60,0.1355,1,True,True,0
12,0.1499,1,False,True,0
36,0.174,1,False,True,0
36,0.35,1,True,True,0
36,0.162,1,False,True,0
36,0.1414,1,True,True,0
36,0.1449,2,True,True,0
36,0.2124,1,False,True,0
36,0.1485,1,True,False,0
36,0.3125,2,False,True,0
60,0.074,1,True,True,0
36,0.24,0,True,True,0
36,0.0749,7,True,True,0
36,0.3177,6,True,True,0
36,0.201,1,False,True,0
36,0.1639,1,False,True,0
36,0.166,13,False,True,0
36,0.0974,3,True,True,0
60,0.198,1,True,True,0
12,0.2384,1,True,True,0
36,0.295,7,False,True,0
36,0.2492,3,True,True,0
60,0.2736,1,True,True,0
36,0.25,1,False,True,0
36,0.22,0,True,True,0
60,0.1699,1,False,True,0
36,0.3377,4,False,True,0
36,0.201,1,False,True,0
36,0.3177,1,False,True,0
36,0.1915,1,False,True,0
60,0.215,1,False,True,0
36,0.2399,6,True,True,0
36,0.1285,3,False,True,1
36,0.0829,7,True,True,0
36,0.108,1,False,True,0
36,0.2287,2,False,True,0
36,0.0974,7,False,True,0
60,0.1585,1,True,True,0
12,0.2499,7,False,True,0
60,0.1274,1,True,True,0
12,0.1215,1,False,True,0
60,0.155,1,True,True,0
36,0.2552,15,False,True,0
60,0.287,13,True,True,0
36,0.2699,7,False,True,0
60,0.183,1,False,True,0
60,0.135,1,True,True,0
60,0.2489,1,False,True,0
12,0.2484,1,False,True,0
36,0.3177,3,True,True,0
60,0.1485,2,True,True,0
36,0.1189,1,False,False,0
36,0.2915,4,True,True,0
36,0.2,0,False,True,0
36,0.12,3,False,True,0
60,0.1845,3,True,True,0
60,0.187,1,False,True,0
60,0.184,1,True,True,0
36,0.11,1,True,True,0
36,0.14,3,False,True,0
36,0.1665,0,False,True,1
36,0.17,0,True,True,0
36,0.1445,0,True,True,0
36,0.1249,1,True,True,0
36,0.236,1,True,True,0
36,0.0769,1,True,True,0
36,0.26,7,True,True,0
36,0.231,1,True,True,0
12,0.0608,16,False,True,0
36,0.1599,18,False,True,0
36,0.0769,1,True,True,0
36,0.13,1,False,True,0
36,0.2599,1,True,True,0
36,0.2452,18,True,True,0
36,0.102,1,False,True,0
60,0.1099,1,True,True,0
36,0.095,3,False,True,0
36,0.069,7,False,True,0
36,0.099,1,True,True,0
36,0.1559,1,False,True,0
36,0.2099,7,False,True,0
36,0.3177,1,True,True,0
36,0.1449,3,False,True,0
36,0.2999,1,True,True,1
36,0.15,0,True,True,0
36,0.185,0,True,False,0
36,0.16,0,True,True,0
36,0.1509,1,False,True,0
36,0.15,0,False,False,0
36,0.2599,7,False,True,0
36,0.29,0,False,True,0
36,0.184,1,True,False,0
36,0.167,4,True,True,0
36,0.1189,6,False,True,0
36,0.092,1,False,True,0
36,0.1899,7,False,True,0
36,0.1159,1,False,True,0
36,0.162,15,False,False,0
36,0.1725,7,False,True,0
36,0.2019,1,True,True,0
36,0.3199,1,True,True,0
60,0.1535,1,True,False,0
36,0.3177,14,False,True,0
36,0.155,1,False,True,0
36,0.3099,2,False,True,0
60,0.1685,1,True,True,0
36,0.27,0,False,True,0
36,0.15,7,False,False,0
36,0.1655,1,False,False,0
36,0.16,0,True,True,0
36,0.0716,7,False,True,0
36,0.111,1,False,True,0
60,0.3304,3,False,True,0
12,0.0817,1,True,True,0
36,0.145,0,False,True,0
36,0.1515,3,False,False,0
60,0.166,1,False,True,0
60,0.1485,1,True,True,0
60,0.1769,1,False,True,0
36,0.0899,1,False,True,0
60,0.1899,3,False,True,0
36,0.3244,1,False,True,0
36,0.1775,0,False,True,0
36,0.1795,1,False,True,0
36,0.1975,0,False,True,0
36,0.093,1,True,True,0
60,0.1752,1,False,True,0
36,0.3177,2,False,True,0
36,0.2499,1,False,True,0
36,0.192,1,True,True,0
60,0.2045,1,True,True,0
60,0.2432,1,False,True,0
36,0.3125,7,False,True,0
36,0.35,3,True,False,0
36,0.1795,1,False,True,0
36,0.099,1,True,True,0
36,0.1864,19,False,True,0
36,0.087,4,True,True,0
36,0.3099,7,False,True,0
36,0.184,14,False,True,0
60,0.1169,1,False,True,0
36,0.14,1,True,True,0
36,0.3045,6,False,True,1
36,0.2875,0,False,True,0
36,0.1139,1,True,True,0
36,0.1435,1,True,True,0
36,0.25,1,False,True,0
60,0.3097,7,False,True,0
36,0.0869,1,False,True,0
36,0.12,0,True,True,0
36,0.35,4,False,True,0
36,0.208,7,True,True,0
60,0.1914,18,False,True,0
36,0.084,7,True,True,0
36,0.2019,1,False,True,0
60,0.2489,1,True,True,0
36,0.2909,2,False,True,0
60,0.1485,1,False,True,0
36,0.17,0,False,True,0
36,0.1725,1,False,True,0
60,0.1795,1,True,True,0
36,0.0819,13,False,True,0
36,0.087,1,True,True,0
60,0.1875,18,False,True,0
36,0.2199,1,False,True,0
36,0.2124,1,True,True,0
60,0.1169,2,True,True,0
36,0.1635,1,True,True,0
36,0.2599,7,False,True,0
36,0.2901,4,False,True,0
60,0.1396,1,True,True,0
36,0.03,5,False,False,0
36,0.184,1,True,True,0
36,0.1199,7,False,True,0
36,0.13,0,False,True,0
60,0.222,20,False,True,0
36,0.0974,19,True,True,0
36,0.1274,1,True,True,0
36,0.1725,1,True,False,0
36,0.1428,0,True,True,0
36,0.24,4,True,True,0
36,0.29,0,True,True,0
60,0.2155,1,True,True,0
36,0.1274,13,False,True,0
36,0.098,1,True,True,0
36,0.3177,3,True,True,0
36,0.2049,15,True,True,0
60,0.192,1,False,True,0
60,0.303,1,True,True,0
60,0.1649,1,False,True,0
36,0.1099,3,False,True,1
36,0.3177,1,False,True,0
60,0.2549,15,True,True,0
36,0.1664,1,True,True,0
36,0.0769,2,True,True,0
36,0.0829,1,True,True,1
60,0.1274,1,True,True,0
36,0.12,4,True,True,0
36,0.184,1,True,False,0
36,0.2399,3,True,False,0
36,0.1795,0,True,True,0
60,0.1819,7,False,True,0
36,0.1459,1,True,True,0
36,0.2233,0,False,True,0
36,0.3134,1,False,True,0
36,0.2859,1,True,True,0
36,0.1415,1,False,True,0
60,0.2867,7,False,True,0
60,0.1421,1,False,True,0
36,0.15,1,True,False,0
36,0.1765,1,True,True,0
36,0.22,1,False,True,1
36,0.21,7,False,True,0
36,0.2199,1,True,True,0
36,0.2699,7,True,True,0
36,0.3199,2,False,True,0
60,0.2179,18,True,True,0
36,0.1189,1,True,False,0
60,0.287,3,False,False,0
36,0.3177,1,True,True,0
60,0.1905,1,False,True,0
36,0.1039,1,False,False,0
36,0.2566,7,True,True,0
36,0.0945,2,False,True,0
36,0.155,20,True,True,0
60,0.1769,1,False,True,0
60,0.2489,3,False,True,0
60,0.2185,1,False,True,0
12,0.1563,20,False,True,0
36,0.125,0,False,True,0
36,0.2875,0,False,True,0
36,0.29,1,True,True,1
36,0.24,0,True,True,0
36,0.0999,2,True,True,0
36,0.25,0,True,False,0
36,0.1385,7,False,True,0
36,0.2699,1,False,False,0
36,0.155,3,False,True,0
36,0.0974,11,False,True,0
60,0.1239,1,True,True,0
36,0.3177,7,True,False,0
36,0.23,0,False,True,0
36,0.1449,1,False,True,0
36,0.2288,5,False,True,0
60,0.152,1,True,True,0
60,0.208,1,True,True,0
36,0.285,7,False,True,0
36,0.2769,1,False,False,0
36,0.3177,2,False,False,0
36,0.1812,1,True,True,0
36,0.3399,1,True,True,0
36,0.1299,6,True,True,0
36,0.089,1,True,True,0
36,0.1355,1,False,True,0
36,0.34,1,True,False,0
36,0.1639,1,True,True,0
60,0.2009,1,False,True,1
36,0.2925,1,False,True,0
36,0.2394,7,False,True,0
36,0.2599,2,False,False,0
36,0.2786,1,False,True,0
36,0.124,1,True,True,0
36,0.346,1,False,True,0
36,0.3177,1,True,True,0
60,0.1579,1,True,True,0
36,0.1159,1,True,True,0
36,0.2574,1,True,True,0
36,0.093,1,False,True,0
36,0.2511,6,False,True,0
36,0.3177,1,True,True,0
36,0.099,1,False,True,0
36,0.2699,2,False,True,0
36,0.29,0,True,True,0
60,0.2736,1,False,True,0
36,0.1239,1,True,True,0
36,0.3177,1,False,True,0
60,0.2489,1,True,True,0
36,0.24,0,False,True,0
60,0.1519,2,True,True,0
36,0.099,2,True,True,0
36,0.1345,0,True,True,0
36,0.23,0,False,True,0
36,0.2199,1,True,True,0
36,0.2475,0,False,True,0
36,0.1089,7,True,True,0
36,0.1274,1,True,True,0
36,0.1399,1,False,True,0
36,0.2699,7,False,True,0
36,0.1685,18,False,True,0
36,0.35,4,False,True,1
36,0.2075,0,False,True,0
36,0.322,1,True,True,0
36,0.2511,7,False,True,0
36,0.231,1,False,True,0
60,0.1605,1,False,True,0
60,0.1675,1,True,True,0
12,0.2499,7,False,True,0
36,0.3058,9,False,True,0
36,0.14,3,True,True,0
36,0.099,1,True,True,0
36,0.2346,8,False,True,0
36,0.2449,20,False,True,0
36,0.2124,2,False,True,0
60,0.215,1,True,True,0
36,0.093,14,False,True,0
36,0.3127,3,False,False,0
36,0.1295,0,True,True,2
60,0.1329,1,True,True,0
36,0.114,0,False,True,0
60,0.2432,14,True,True,0
36,0.2566,3,False,True,0
36,0.099,1,False,True,0
36,0.1414,3,False,True,0
36,0.1874,1,True,True,0
36,0.09,0,True,True,0
36,0.2495,1,True,True,3
36,0.29,0,False,True,0
36,0.1189,1,True,True,0
36,0.3199,1,False,True,0
36,0.3134,1,True,True,0
60,0.2181,13,True,True,0
60,0.261,1,True,True,0
36,0.1599,1,True,True,0
12,0.1499,7,False,True,0
60,0.1579,1,False,True,0
36,0.2199,1,False,False,0
36,0.1034,1,True,True,0
36,0.1299,1,True,True,0
36,0.2,0,False,False,0
12,0.2378,1,False,True,0
36,0.092,1,False,True,0
36,0.2994,1,False,False,0
60,0.1699,2,True,True,0
36,0.184,7,True,True,0
36,0.0649,1,True,True,0
36,0.155,1,False,True,0
36,0.2958,3,False,True,0
36,0.1034,1,True,True,0
36,0.1089,6,False,True,0
36,0.135,1,False,True,0
36,0.295,3,False,False,0
36,0.3177,19,True,True,0
36,0.3199,7,False,True,0
36,0.3199,6,False,False,0
36,0.0809,1,True,True,0
36,0.143,3,True,True,0
12,0.1468,9,False,True,0
36,0.0699,3,False,True,0
36,0.2419,1,False,True,0
36,0.1515,4,False,True,0
36,0.155,0,True,True,0
36,0.2148,2,True,True,0
36,0.27,0,False,True,0
60,0.1579,1,True,True,0
36,0.3177,1,True,True,0
36,0.25,0,False,True,0
36,0.2049,13,True,True,0
36,0.075,3,True,True,0
36,0.3177,2,False,True,0
36,0.131,0,True,True,0
36,0.2699,6,False,True,0
36,0.093,14,False,True,0
36,0.2,0,False,True,0
60,0.1465,1,True,True,0
36,0.1199,7,True,True,0
36,0.3177,7,True,True,0
36,0.33,5,False,True,0
36,0.32,7,False,True,0
36,0.2005,2,True,True,0
60,0.1649,1,True,True,0
60,0.2468,7,True,True,0
36,0.1734,1,True,True,0
36,0.2694,1,False,True,0
36,0.082,0,True,True,0
36,0.2307,0,False,True,0
60,0.194,1,True,True,0
36,0.1029,1,True,True,0
36,0.1535,1,False,True,0
36,0.1905,14,True,True,0
36,0.2699,2,True,True,0
36,0.2999,2,True,True,0
36,0.28,0,False,True,0
36,0.2,0,False,True,0
36,0.1875,3,True,False,0
36,0.18,1,True,True,2
36,0.0835,1,True,True,0
36,0.1375,0,False,True,0
36,0.0999,7,False,True,0
36,0.0964,6,True,True,0
36,0.25,0,False,True,0
12,0.1072,1,False,True,0
60,0.2024,1,False,True,0
36,0.092,7,False,True,0
60,0.261,1,False,True,0
60,0.2672,2,True,True,0
36,0.3177,1,False,True,0
36,0.0649,1,True,True,0
60,0.2684,15,True,True,0
60,0.2687,13,False,True,0
36,0.1626,2,True,True,0
60,0.3258,7,True,True,0
60,0.231,1,True,True,0
36,0.1314,1,False,True,0
36,0.1203,1,False,True,0
36,0.07,3,True,True,0
36,0.1305,1,True,False,0
36,0.0854,7,True,True,0
36,0.35,7,True,True,0
36,0.129,0,False,True,0
36,0.189,0,False,True,0
60,0.2969,1,False,True,0
36,0.127,20,True,True,0
36,0.1875,1,True,True,0
36,0.1465,7,False,True,0
36,0.105,1,True,False,0
36,0.2085,1,False,True,0
